Name,SMILES
ab_enamine3233,Cc1c(ccc2cnc(C3CC3)n12)C(=O)N1CCCC(C1)NS(=O)(=O)C
ab_enamine3234,NS(=O)(=O)c1ccc(NCc2ccccc2CN2CCC(O)CC2)nc1
ab_enamine3235,CC(C)C(N1CCCCC1)C(=O)N1CCCC(CS(=O)(=O)N)C1
ab_enamine3236,O=C(C1CCN(CC1)S(=O)(=O)c1ccc2OCCCOc2c1)N1CCC2(CC(=O)N2)CC1
ab_enamine3237,COc1ccc(cc1S(=O)(=O)Nc1cc(ccc1n1cccn1)C(F)(F)F)C(=O)O
ab_enamine3238,Fc1ccc(cc1C#N)S(=O)(=O)NC(=O)CCN1CCCC1=O
ab_enamine3239,CCOC(=O)N1CCC(CC1)NCc1ccccc1OCC(=O)N(C)C
ab_enamine3240,CC(Cc1ccco1)NC(=O)C1CCN(CC1)S(=O)(=O)N
ab_enamine3241,COc1cccc(NC(=O)NC2CCN(CC2)S(=O)(=O)N)n1
ab_enamine3242,CS(=O)(=O)NC1CCN(C1)C(=O)c1cc(ccc1F)N1CCCC1=O
ab_enamine3243,Cl.CCC(N)(CC)CNS(=O)(=O)N(C)C1CCCCC1
ab_enamine3244,CNS(=O)(=O)C1CCN(CC1)C(=O)C(O)c1cccc(OC)c1
ab_enamine3245,OC(=O)c1cc(ccc1Cl)S(=O)(=O)NCCOc1ccccc1
ab_enamine3246,CN(C)C(=O)Cn1cc(nn1)C(=O)NS(=O)(=O)C1CC2CCC1CC2
ab_enamine3247,CC(=O)NCc1ccc(cc1)C(=O)NS(=O)(=O)c1cccnc1
ab_enamine3248,CCOC(=O)N1CCC(CC1)NC1CCN(C1)c1ncccc1F
ab_enamine3249,O=C(COc1ccsc1)NS(=O)(=O)c1cnn2CCCOc12
ab_enamine3250,Cc1cccc(c1C#N)S(=O)(=O)NC(CC(=O)O)c1ccccc1
ab_enamine3251,COC(=O)N1CCC(CC1)NCc1cnc(nc1)N1CCCC1
ab_enamine3252,NS(=O)(=O)N1CCCN(Cc2cc(no2)C2CC2)CC1
ab_enamine3253,[O-][N+](=O)c1cnn(CCNC(=O)NC2CCCCNC2=O)c1
ab_enamine3254,CN(Cc1ccccc1)S(=O)(=O)NC(=O)C1=NN(C)C(=O)CC1
ab_enamine3255,CS(=O)(=O)NCCC1CCCCN1C(=O)NCC1CCCO1
ab_enamine3256,CCNS(=O)(=O)c1cccc(c1)C(=O)Nc1cc(OCC(=O)O)c(C)cc1Cl
ab_enamine3257,Cc1nc2ccc(cc2nc1C)C(=O)NCCCNS(=O)(=O)C
ab_enamine3258,Cn1cc(cc1C(=O)O)S(=O)(=O)NC1CCN(C1)c1c(F)cccc1F
ab_enamine3259,CCOC(=O)C(C)(O)CNS(=O)(=O)N1CC(C)OC(C)C1
ab_enamine3260,CC(C)NS(=O)(=O)Cc1ccccc1CNC(=O)C1=CN2CCS(=O)(=O)N=C2C=C1
ab_enamine3261,CC(C)C(N1CCCC1=O)C(=O)NS(=O)(=O)c1cnc(NC(=O)C)s1
ab_enamine3262,O=S(=O)(CCC1CCOC1)NC1CCc2ncnn2C1
ab_enamine3263,Cc1cc(sc1C(=O)O)S(=O)(=O)Nc1ccn(n1)c1ccccc1
ab_enamine3264,Cl.CCC(CC)(CN)NS(=O)(=O)c1cnn(c1)C(C)C
ab_enamine3265,NS(=O)(=O)CC1CCN(C1)C(=O)N[C@@H]1C[C@H]1C(F)(F)F
ab_enamine3266,CC(C)n1c(Sc2ncc(cn2)[N+](=O)[O-])nnc1C1CCNCC1
ab_enamine3267,CS(=O)(=O)c1cccc(c1)S(=O)(=O)NC(=O)CNC(=O)c1ccccc1
ab_enamine3268,CCOc1ccc(NC(=O)C2CCN(CC2)S(=O)(=O)N)cc1S(=O)(=O)N(C)C
ab_enamine3269,CNS(=O)(=O)c1ccccc1S(=O)(=O)NCc1cccnn1
ab_enamine3270,Cc1cc(NC(=O)CSCC(=O)N2CCCCC2CNS(=O)(=O)C)no1
ab_enamine3271,CCN(CC)S(=O)(=O)c1cc(ccc1OC)C(=O)N1CCN(CC1)S(=O)(=O)NC
ab_enamine3272,CNS(=O)(=O)CC(=O)N1CCCC1CNc1cccc(C)n1
ab_enamine3273,CNS(=O)(=O)C1CCCN(C1)C(=O)c1ccnc2n(C)cnc12
ab_enamine3274,COC(=O)C1CCN(CC1)S(=O)(=O)NC(=O)CC1CCC=C1
ab_enamine3275,Cc1noc(C)c1S(=O)(=O)NCCC(=O)N1CCN(Cc2cc(=O)n3ccsc3n2)CC1
ab_enamine3276,CN(C)S(=O)(=O)NCC(=O)N1CCC[C@H]1C(F)(F)F
ab_enamine3277,CCCNC(=O)C(C)NS(=O)(=O)c1cc(C(=O)N)n(C)c1
ab_enamine3278,CS(=O)(=O)c1ccc(NCc2cccc(CS(=O)(=O)N)c2)c(c1)S(=O)(=O)C
ab_enamine3279,CCC(NC(=O)c1ccc(NS(=O)(=O)c2ccc(F)cc2C)cc1)C(=O)O
ab_enamine3280,NS(=O)(=O)CCN1CCN(CC1)C(=O)c1ccncc1C(F)(F)F
ab_enamine3281,Cn1cc(CCCNC(=O)N2CCCC(CNS(=O)(=O)C)C2)cn1
ab_enamine3282,CNS(=O)(=O)CC1CCCN1C(=O)c1ccnn1CC(F)F
ab_enamine3283,Cn1cc(cn1)N1CC(CC1=O)NS(=O)(=O)C1(C)CC1
ab_enamine3284,CN1[C@H]([C@H](CNS(=O)(=O)CCC2CC2)CC1=O)c1nccn1C
ab_enamine3285,CCn1cc(cn1)S(=O)(=O)Nc1ccc(cc1S(=O)(=O)C)C(=O)OC
ab_enamine3286,CC(CN(C)S(=O)(=O)NCc1nc(no1)N(C)C)C#N
ab_enamine3287,Cc1ncsc1C(=O)N1CCCC(CNS(=O)(=O)C)C1
ab_enamine3288,CC(NS(=O)(=O)C)C(=O)N1CC(O)(C1)c1ccccc1
ab_enamine3289,Cc1ccc(cc1)S(=O)(=O)Nc1ccsc1C(=O)O
ab_enamine3290,CN(C)S(=O)(=O)c1ccc(Cl)c(c1)C(=O)NCCNS(=O)(=O)C
ab_enamine3291,CC(C)NS(=O)(=O)CCNC(=O)NC1C(=O)OCC1(C)C
ab_enamine3292,Fc1cccc(c1)S(=O)(=O)Nc1ccnn1C1CCS(=O)(=O)C1
ab_enamine3293,COCC1(CC1)S(=O)(=O)NCc1nnc2CCCCn12
ab_enamine3294,CCC1CCN(CC1)S(=O)(=O)NCc1nc(co1)C(=O)N
ab_enamine3295,CS(=O)(=O)NC1CC(C1)NC(=O)N(Cc1ccoc1)C1CC1
ab_enamine3296,CC(C)NS(=O)(=O)N(Cc1cncs1)C1CCN(CC1)C(=O)C
ab_enamine3297,CC(=O)Nc1cc(NS(=O)(=O)c2cc(C(=O)O)c(C)cc2C)ccc1F
ab_enamine3298,Cc1nn(C)c(C)c1S(=O)(=O)Nc1ccccc1S(=O)(=O)C
ab_enamine3299,COc1cc(ccc1[N+](=O)[O-])N1CC2CN3CCCCC3C2C1
ab_enamine3300,Cn1cc(NS(=O)(=O)N2CCCCCC2)c(n1)C(=O)N
ab_enamine3301,O=C(CCOCc1ccccc1)NS(=O)(=O)CCC#N
ab_enamine3302,OC(=O)[C@@H]1CC[C@@H]1S(=O)(=O)NC1(CCC1)c1cccc(Cl)c1
ab_enamine3303,CC(C)C(CNS(=O)(=O)c1cc(C)cc2cccnc12)C(=O)O
ab_enamine3304,CN(C)CC(O)CNS(=O)(=O)c1cc(C#N)ccc1C
ab_enamine3305,CNS(=O)(=O)c1ccc(Sc2ccccc2C(=O)O)cc1
ab_enamine3306,O=C(CCn1ccnn1)NS(=O)(=O)N1CCc2ccccc2C1
ab_enamine3307,OC(=O)C1CCCN1C1CCN(CC1)C(=O)OC1CCCCC1
ab_enamine3308,Cc1cccnc1CNS(=O)(=O)c1cc(C)c(Cl)c(c1)C(=O)O
ab_enamine3309,Cl.C[C@H]1CNC(=O)[C@H](N)C/C=C/COc2ccccc2C(=O)N1
ab_enamine3310,Cl.C[C@H]1CNC(=O)[C@@H](N)C/C=C/COc2ccccc2C(=O)N1
ab_enamine3311,COc1ccc(CNC(=O)N2CCC3OCCN(C)C3C2)cc1S(=O)(=O)N
ab_enamine3312,COc1ccc(cc1S(=O)(=O)NC1CCN(Cc2ccccc2)CC1)C(=O)O
ab_enamine3313,Nc1nc(N)nc(n1)N1CCOC2(CCOCC2)CC1
ab_enamine3314,CCn1cc(C(=O)O)c(=O)c2cc(F)c(cc12)N1CCN(CC1)C1CC(=O)N(C)C1=O
ab_enamine3315,CCn1ccnc1[C@H]1OCC[C@@H]1NS(=O)(=O)N(C)C(C)CC#N
ab_enamine3316,Cl.CCC(N)(CC)CNS(=O)(=O)c1ccc(CC#N)cc1
ab_enamine3317,OC(=O)c1sccc1S(=O)(=O)NC1CCSc2c(F)cccc12
ab_enamine3318,COc1cccc(c1OC)S(=O)(=O)NCC1(O)CCN(C)C1
ab_enamine3319,CC(=O)NCC1CCn2ncc(C(=O)NS(=O)(=O)C3CCCCC3)c2C1
ab_enamine3320,CS(=O)(=O)NC1CCN(C1)C(=O)c1cc2CCCOc2cn1
ab_enamine3321,CCOC(=O)N1CCC(CC1)NC(=O)COC(=O)C(C)(C)O
ab_enamine3322,NS(=O)(=O)c1cnn(CC(=O)N2CCC(CC2)c2ncc3CCCCn23)c1
ab_enamine3323,CN(C)c1cnc(cn1)C(=O)NCC1CCCC1NS(=O)(=O)C
ab_enamine3324,O=C(CNC(=O)CNS(=O)(=O)c1ccc(C#N)cc1)NCc1ccco1
ab_enamine3325,Cc1c2CCOc2ccc1c1ccc(cc1)S(=O)(=O)NCCC(=O)O
ab_enamine3326,Cl.Cc1ccc(cc1[N+](=O)[O-])S(=O)(=O)NC1CCCC1CN
ab_enamine3327,Cn1c(Cc2ccoc2)nnc1N1CCN2C(CNS2(=O)=O)C1
ab_enamine3328,COc1ccc(OC)c(c1)S(=O)(=O)NC1CCN(CC1)S(=O)(=O)C
ab_enamine3329,Cc1cc(NC2CCC(CN)C2)c2cccc([N+](=O)[O-])c2n1
ab_enamine3330,CCC1CCN(CC1)S(=O)(=O)NCc1nnc([nH]1)C1CCOC1
ab_enamine3331,OC(=O)c1ccc(N2CCSCC2)c(NS(=O)(=O)c2ccc3OCCOc3c2)c1
ab_enamine3332,COC(CS(=O)(=O)Nc1nnc(C)o1)c1ccc(F)cc1
ab_enamine3333,CNC(=O)CN1CCC(CC1)NS(=O)(=O)CCCC(F)(F)F
ab_enamine3334,CC(=O)OCCCS(=O)(=O)NC1CS(=O)(=O)c2ccccc12
ab_enamine3335,CC1(C)CCCN(CCNc2ccc(cc2C(=O)O)S(=O)(=O)N)C1
ab_enamine3336,FC(F)(F)CN1CCC(C1)C(=O)NS(=O)(=O)CC1CCCO1
ab_enamine3337,Cc1ccc(c(C)c1)S(=O)(=O)NCCC(=O)NC(C)(C)C(C)(C)C(=O)O
ab_enamine3338,CS(=O)(=O)Nc1ccc(NC(=O)CCn2cncn2)cc1
ab_enamine3339,CNS(=O)(=O)c1ccc(NS(=O)(=O)c2c(C)n[nH]c2C)cc1
ab_enamine3340,OC(=O)c1ccc(Cl)c(c1)S(=O)(=O)Nc1cccc(C#C)c1
ab_enamine3341,CC(NC(=O)N1CCCN(C)CC1)c1ccc(cc1)S(=O)(=O)N
ab_enamine3342,CCOC(=O)N1CCC(CC1)NC1CCCC(C1)SCC
ab_enamine3343,COC(=O)[C@H](C)NC(=O)c1cc(C)ccc1NS(=O)(=O)C
ab_enamine3344,O=C(NS(=O)(=O)CC1CCOC1)c1scnc1C1CC1
ab_enamine3345,Cn1c(=O)n(C)c2cc([N+](=O)[O-])c(cc12)N1CCC(C(CN)C1)C(F)(F)F
ab_enamine3346,CC(NC(=O)N1CCCCC1CCNS(=O)(=O)C)c1cn[nH]c1
ab_enamine3347,Cl.CCC(CC)(CN)NS(=O)(=O)c1ccc2n(C)c(=O)n(C)c2c1
ab_enamine3348,C[C@H](NS(=O)(=O)c1c(C)noc1C)C(=O)N1CCc2c(C1)ncn2C1CC1
ab_enamine3349,CC(Oc1ccc(CNCCNS(=O)(=O)N(C)C)cc1)C#N
ab_enamine3350,OC(=O)c1ccc(c(F)c1)S(=O)(=O)Nc1c(F)cc(F)cc1F
ab_enamine3351,CNC(=O)c1cc(cn1C)S(=O)(=O)NC1CCC(=O)NC21CCC2
ab_enamine3352,CCS(=O)(=O)NCCN1CCCC1C1CCCCC1(C)O
ab_enamine3353,[O-][N+](=O)c1ccc2[nH]c(CNC(=O)N3CCN4CCCC4C3)nc2c1
ab_enamine3354,Cc1c(NS(=O)(=O)c2ccc(C(=O)O)c(c2)C(F)(F)F)cnn1c1ccccc1
ab_enamine3355,CCCCS(=O)(=O)NCC(=O)Nc1ccc(=O)n(CC)c1
ab_enamine3356,Cc1cn(nc1NS(=O)(=O)c1ccc(cc1)C(=O)O)c1ccccc1
ab_enamine3357,Cn1ccc(NS(=O)(=O)c2ccc(cc2)S(=O)(=O)N)n1
ab_enamine3358,Cl.CC1CN(CC(C)N1)C(=O)c1ccc(CS(=O)(=O)N)cc1
ab_enamine3359,Cc1ncc2ccc(cn12)C(=O)N1CCc2c(NS(=O)(=O)C)cccc2C1
ab_enamine3360,CCCn1c(C)nnc1CN1CCN(CC1)S(=O)(=O)NC(C)C
ab_enamine3361,NS(=O)(=O)c1ccc(NC(=O)COC(=O)c2cnccn2)cc1
ab_enamine3362,CCS(=O)(=O)NCCNC(=O)c1cc(ccn1)C(=O)OC
ab_enamine3363,Cl.CC1CNCCN1S(=O)(=O)c1cccc(c1)S(=O)(=O)N
ab_enamine3364,CS(=O)(=O)NCCCNC(=O)c1cnn(n1)c1ccccc1
ab_enamine3365,CC(C)NS(=O)(=O)N1C[C@@H]([C@H](C1)C(F)(F)F)C(=O)N
ab_enamine3366,Cc1oc(cc1S(=O)(=O)N)C(=O)N1CCCC(C)(O)CC1
ab_enamine3367,COc1ccc2N(CCc2c1)C(=O)NCCOCCS(=O)(=O)N
ab_enamine3368,Cl.CC1NCCCC1NS(=O)(=O)Cc1noc2ccccc12
ab_enamine3369,Cn1cc(CN2CCOCC2CNS(=O)(=O)C)c(n1)C(F)F
ab_enamine3370,CC1(C)C(=O)Nc2ccc(cc12)S(=O)(=O)N[C@@H]1CCCCC[C@@H]1C(=O)O
ab_enamine3371,Cc1cccc(C)c1NS(=O)(=O)c1ccc(OCC(=O)O)cc1
ab_enamine3372,CC1CCCN(C1)S(=O)(=O)c1ccc(NS(=O)(=O)c2cc(ccc2Cl)C(=O)O)cc1
ab_enamine3373,Cc1nc(sc1C(=O)NCCCNS(=O)(=O)C)C1CCCOC1
ab_enamine3374,COc1c(Cl)c(Cl)ccc1S(=O)(=O)Nc1ccc(CC(=O)O)cc1
ab_enamine3375,Cl.CCCCC(CN)NS(=O)(=O)c1sc(C)nc1C
ab_enamine3376,CN(C)c1cccc(c1)C(=O)NS(=O)(=O)N1CCOCC1
ab_enamine3377,NS(=O)(=O)CC1CCCCN1C(=O)N1CCSCC1
ab_enamine3378,CC1CN(CCS(=O)C1)C(=O)c1ccc(C)c(NS(=O)(=O)C)c1
ab_enamine3379,CC(C)[C@H](NC(=O)N)C(=O)N1CCC(C1)OC(=O)N(C)C
ab_enamine3380,CN1CCC(CC1=O)NS(=O)(=O)c1ccc2N(CCc2c1)C(=O)C
ab_enamine3381,CCOC(=O)N1CCN(CC(O)CN2CCOCC2)CC1
ab_enamine3382,CC1CN(CC(C)O1)S(=O)(=O)NC1CCCCNC1=O
ab_enamine3383,Cc1cccc(c1)S(=O)(=O)NC(=O)CSC1CCS(=O)(=O)C1
ab_enamine3384,CN(C1CCCCC1)S(=O)(=O)N1CCC(C1)S(=O)(=O)N
ab_enamine3385,NC(=O)CNS(=O)(=O)c1ccc(o1)C(=O)NCC1CCCC1
ab_enamine3386,CNS(=O)(=O)CC1CCCN(C1)C(=O)NCC1CCCn2cc(C)nc12
ab_enamine3387,CC(C)NS(=O)(=O)N1CCN(CC(=O)N2CCN(CC2)C(C#N)C(C)C)CC1
ab_enamine3388,CC(C(=O)N(C)C)S(=O)(=O)Nc1cccc(CN2CCOCC2)n1
ab_enamine3389,CCN(C1CCN(Cc2ccccc2)C1)C(=O)C1CCN(CC1)S(=O)(=O)N
ab_enamine3390,CNS(=O)(=O)CC1CCCN(C1)C(=O)NC(C)c1ccncc1OC
ab_enamine3391,CCn1cc(cn1)S(=O)(=O)NCCNc1cccnn1
ab_enamine3392,OC(=O)CCC(Cc1ccccc1)NC(=O)Nc1ccc(cc1)N1CCC1=O
ab_enamine3393,CCOc1ccc2nc(NS(=O)(=O)c3ccc(F)c(c3)C(=O)O)sc2c1
ab_enamine3394,CCNC(=O)N1CCC(C1)NS(=O)(=O)c1cccnc1C#N
ab_enamine3395,NS(=O)(=O)c1ccc(CNC(=O)NCCn2ccnc2)cc1
ab_enamine3396,OC(=O)c1cc(c[nH]1)S(=O)(=O)NC1CCCOc2cc(F)ccc12
ab_enamine3397,CNS(=O)(=O)C1CCCN(C1)C(=O)C1(N)Cc2ccccc2C1
ab_enamine3398,Cc1cc(sc1C)S(=O)(=O)NCC(Cc1ccccn1)C(=O)O
ab_enamine3399,CCOC(=O)N1CCN(CC1)C(=O)CN1CCC(CC1)C(=O)Nc1cnn(CC)c1
ab_enamine3400,CS(=O)(=O)NC1CCN(Cc2cn3ccccc3n2)CC1
ab_enamine3401,CCOC(=O)c1cnc(NS(=O)(=O)c2ccc(cc2)S(=O)(=O)N)n1C
ab_enamine3402,CCn1cnnc1CNC(=O)c1ccc(cc1)S(=O)(=O)Nc1ccncc1
ab_enamine3403,OCC1(CNS(=O)(=O)c2cccc3OCCOc23)COC1
ab_enamine3404,CC(C)N1CC(C)C(C1)NC(=O)CNS(=O)(=O)c1cccs1
ab_enamine3405,CC(C)C(CNS(=O)(=O)c1ccc(C(=O)O)c(C)c1)N1CCN(C)CC1
ab_enamine3406,CCOC(=O)N1CCC(CC1)NCc1c(C)nn(CC)c1C
ab_enamine3407,CCCOc1ccc(cc1NS(=O)(=O)c1cccc(C#N)c1)C(=O)O
ab_enamine3408,O=C(CCNS(=O)(=O)c1cccnc1)Nc1cccc(CN2C(=O)CNC2=O)c1
ab_enamine3409,FC(F)(F)c1cc(NS(=O)(=O)c2ccc3NC(=O)CC(=O)Nc3c2)ccc1Cl
ab_enamine3410,CS(=O)(=O)NC1CCCC1CNC(=O)c1cnn2cccnc12
ab_enamine3411,Cc1cc(NS(=O)(=O)c2cnc3n(C)nc(C)c3c2)n(n1)c1ccc(C)nn1
ab_enamine3412,CC1CN(CC(C)O1)S(=O)(=O)NCC(=O)N1CCCCC1
ab_enamine3413,Cc1nc(cn1C)S(=O)(=O)NC[C@H](O)CN1CCCCC1
ab_enamine3414,CNC(=O)c1cccc(CNS(=O)(=O)N2CCOCC2)c1
ab_enamine3415,Cc1nnc2ccc(nn12)N1CCN(CCCOC(=O)NC(=O)N)CC1
ab_enamine3416,Cl.CC1CCNC(C1)C(=O)Nc1cccc(CS(=O)(=O)N)c1
ab_enamine3417,CNS(=O)(=O)CC1CCCN1C(=O)[C@@H]1CCCO[C@H]1c1ccnn1C
ab_enamine3418,CSc1cc(ccc1NS(=O)(=O)c1ccc2N(CCCc2c1)C(=O)C)C(=O)O
ab_enamine3419,FC(F)(F)CCS(=O)(=O)NC(=O)CCn1c(=O)[nH]c(=O)c2ccccc12
ab_enamine3420,CNS(=O)(=O)CC1CCCN1C(=O)c1cnc(C)nc1C
ab_enamine3421,CNS(=O)(=O)N1CCN(CC1)C(=O)NC1CCCc2occc12
ab_enamine3422,OC(=O)[C@@H]1CCCCC[C@@H]1NS(=O)(=O)c1cccc(F)c1F
ab_enamine3423,CC(C)(NS(=O)(=O)C)C(=O)NCC1CN(C2CCN1C2)C(=O)c1ccccc1
ab_enamine3424,CN(Cc1c(C)nn(C2CCS(=O)(=O)C2)c1C)C(=O)c1ccc(CCNS(=O)(=O)C)cc1
ab_enamine3425,CCn1cc(nc1C)S(=O)(=O)NC1CCCS(=O)(=O)C1
ab_enamine3426,CC1CN(CCO1)S(=O)(=O)c1ccc2N=CNS(=O)(=O)c2c1
ab_enamine3427,CCOC(=O)N1CCCC(C1)C(C)NCc1ccnc(N)c1
ab_enamine3428,Cc1onc(N)c1S(=O)(=O)NC(=O)C1CN(C1)C(=O)C1CCCCC1
ab_enamine3429,COC(=O)CNS(=O)(=O)c1ccc(cc1)S(=O)(=O)C
ab_enamine3430,Cc1c(NS(=O)(=O)c2cnc3ccccc3c2)cccc1C(=O)O
ab_enamine3431,CN(C)C1CCCC(C1)NS(=O)(=O)Cc1cccc(c1)[N+](=O)[O-]
ab_enamine3432,CS(=O)(=O)NC(=O)c1ccc(=O)n(CCOc2ccccc2)n1
ab_enamine3433,Cc1cc2cc[nH]c2cc1NS(=O)(=O)c1ccc(cc1)C(=O)O
ab_enamine3434,CC1CCC(CC1)NS(=O)(=O)CC(=O)NCC(C)(C)CN(C)C
ab_enamine3435,CS(=O)(=O)NCC(=O)N1CCC(C1)Oc1cccnc1N1CCCC1
ab_enamine3436,CC(NC1(CNS(=O)(=O)C)CCOCC1)c1ccccc1
ab_enamine3437,CC(=O)N1CCN(CCNS(=O)(=O)c2cc3OCC(=O)Nc3cc2Cl)CC1
ab_enamine3438,Cn1c(NC2CCCCC2NS(=O)(=O)C)c(C#N)c(=O)n(C)c1=O
ab_enamine3439,NS(=O)(=O)c1ccc(CCNc2nccn3cnnc23)cc1
ab_enamine3440,CC(C)(CNS(=O)(=O)N)NC(=O)c1ccnc(c1)n1cccn1
ab_enamine3441,COCCS(=O)(=O)NC1CCN(Cc2ccccn2)CC1
ab_enamine3442,CC(NC(=O)CC1CCCCC1)C(=O)NS(=O)(=O)N(C)C
ab_enamine3443,Cl.Cc1cc(F)cc(c1)S(=O)(=O)NCC(C)(C)N
ab_enamine3444,Cl.CCCCC(CN)NS(=O)(=O)N1CCCCCC1
ab_enamine3445,CC(C)Cn1cc(NS(=O)(=O)c2cnc(N)nc2)cn1
ab_enamine3446,O=C(NS(=O)(=O)C1CCNC1)c1nccc2ccccc12
ab_enamine3447,Cl.CC(C)c1ccc(cc1)C(N)CNS(=O)(=O)C1CCS(=O)(=O)CC1
ab_enamine3448,OC(=O)c1csc(c1)S(=O)(=O)Nc1ccccc1OC(F)(F)F
ab_enamine3449,NS(=O)(=O)N1CCN(CCC(=O)NCCc2ccccc2)CC1
ab_enamine3450,Cn1ncc(CN2CCC(CC2)NS(=O)(=O)C)c1C1CC1
ab_enamine3451,CS(=O)(=O)NCC1CCCN(C1)C(=O)c1ccc(Cn2ccccc2=O)o1
ab_enamine3452,NS(=O)(=O)c1ccc(NC(=O)NC2CCN(C2)C2CC2)cc1
ab_enamine3453,Cc1ccsc1C1CC1C(=O)NCCC(=O)NS(=O)(=O)C
ab_enamine3454,CNS(=O)(=O)CC(=O)Nc1ccc(CN2CCCCCC2)cc1
ab_enamine3455,O=C(NS(=O)(=O)Cc1ccc2COCc2c1)C1CC21CCOC2
ab_enamine3456,Cc1cc(cc(c1C)S(=O)(=O)Nc1ccccc1C(=O)N1CCCCC1)C(=O)O
ab_enamine3457,COC(=O)CCSCCNc1nc(N)nc(N)n1
ab_enamine3458,CC(CC(O)c1ccco1)NS(=O)(=O)N(C)C1CCOCC1
ab_enamine3459,Cn1cc(C(=O)NS(=O)(=O)C2CCC2)c(n1)C1CCOC1
ab_enamine3460,Cc1cc(CNS(=O)(=O)c2ccsc2C(=O)O)ccc1F
ab_enamine3461,CC1(CC1)S(=O)(=O)NC(=O)c1c[nH]c(c1)C(=O)N1CCCC1
ab_enamine3462,CCOC(=O)N1CCC(CC1)NC1CCN(CC1)c1cccc(F)c1
ab_enamine3463,CCn1cccc(NS(=O)(=O)c2cc(sc2C(C)(C)C)C(=O)O)c1=O
ab_enamine3464,CNS(=O)(=O)C1CCN(CC1)C(=O)c1cn2ccccc2n1
ab_enamine3465,NS(=O)(=O)c1ccc(OCC(=O)NC2CCCCNC2=O)cc1
ab_enamine3466,NS(=O)(=O)C1CCN(CC(O)COCc2ccccc2F)CC1
ab_enamine3467,Cc1ccc(C(=O)NS(=O)(=O)Cc2ccc(C#N)cc2)c(=O)[nH]1
ab_enamine3468,CNS(=O)(=O)c1cc(co1)C(=O)N1CCCC(Cn2cncn2)C1
ab_enamine3469,CC(O)CN1CCN(CC1)C(=O)C1(CCCCC1)NS(=O)(=O)C
ab_enamine3470,Cc1nn(C)c2nccc(N3CCC(C3)NS(=O)(=O)C)c12
ab_enamine3471,CC(C)(CCC(=O)O)NS(=O)(=O)c1ccc2ccccc2c1
ab_enamine3472,CCS(=O)C1CCCC(C1)NC(=O)c1ccc(nc1)S(=O)(=O)N
ab_enamine3473,CCOC(=O)N1CCN(CC1)C(=O)c1nccn2ccnc12
ab_enamine3474,CCNS(=O)(=O)N1C[C@@H]2[C@](C1)(CCCS2(=O)=O)C(F)(F)F
ab_enamine3475,COc1ccc(cc1C(=O)O)S(=O)(=O)Nc1ccc(cc1)S(=O)C(F)(F)F
ab_enamine3476,Cc1cc(C)n(CC2CCCCN2C(=O)CNS(=O)(=O)C)n1
ab_enamine3477,CNS(=O)(=O)CC(=O)N1CCCC(C1)c1nc(no1)N(C)C
ab_enamine3478,Cc1cccc(c1)c1ccc(C(=O)NCCS(=O)(=O)N)c(=O)[nH]1
ab_enamine3479,COC(=O)[C@@H](O)CNS(=O)(=O)c1ccc(cc1)N1CCCC1=O
ab_enamine3480,Cc1nn(C)c(C)c1NS(=O)(=O)c1ccc2[nH]c(=O)c(=O)[nH]c2c1
ab_enamine3481,COC(=O)N1CCC(CC1)NC(=O)NCc1ccccc1CS(=O)(=O)N1CCOCC1
ab_enamine3482,CS(=O)(=O)CCNC1CN(C1=O)c1ccccc1
ab_enamine3483,NS(=O)(=O)c1cc(c2cccc3C(=O)Nc1c23)S(=O)(=O)N
ab_enamine3484,NS(=O)(=O)NC1CCN(CC1)C(=O)C1CC21CCCC2
ab_enamine3485,Cc1nn(C)c(C)c1S(=O)(=O)N[C@H]1CS(=O)(=O)C1(C)C
ab_enamine3486,COC(=O)c1cc(cnc1C)S(=O)(=O)NC(C)C(C)(C)CN(C)C
ab_enamine3487,CCOC(=O)N1CCCN(Cc2nc3n(C)ncc3c(=O)[nH]2)CC1
ab_enamine3488,COc1ccc(CC(=O)O)cc1S(=O)(=O)Nc1ccc(cc1C)N1CCSCC1
ab_enamine3489,COc1ccc(cc1S(=O)(=O)NC(CN1CCOCC1)c1ccc(C)cc1)C(=O)O
ab_enamine3490,Cn1ccc(cc1=O)C(=O)OCC(=O)NCc1ccc(cc1)S(=O)(=O)N
ab_enamine3491,CNS(=O)(=O)Nc1ccc(NC(=O)c2cc(cn2C)C(=O)N)cc1
ab_enamine3492,COc1cc(NC(=O)Cn2ccccc2=O)ccc1NS(=O)(=O)C
ab_enamine3493,Cc1cc(NS(=O)(=O)c2cccc(c2)S(=O)(=O)C)n(C)n1
ab_enamine3494,OC(=O)CCCc1ccc(NS(=O)(=O)c2cc3CC(=O)Nc3cc2Cl)cc1
ab_enamine3495,CS(=O)(=O)NC1CCCN(C1)c1ncnc2n(CCC#N)ncc12
ab_enamine3496,CS(=O)(=O)Nc1cccc(NC(=O)C2=COCCO2)c1
ab_enamine3497,CN(C)C(=O)OC1CCN(C1)C(=O)CCc1ccc(=O)[nH]c1
ab_enamine3498,CCS(=O)(=O)NCCS(=O)(=O)N1CCn2cccc2C1C
ab_enamine3499,CCN(CC)S(=O)(=O)NCc1cc(=O)[nH]c(n1)C1CC1
ab_enamine3500,CN1CCC2C(CCN2Cc2cccc(c2)[N+](=O)[O-])C1
